SectorName,SectorName_labelled,MajorsubgroupOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
18,"Professional, Scientific And Technical Activities",Transport And Mobile Machine Drivers And Operatives,Not outsourced,1,0.8923046683004615,1225,1225.0000000000002,1,0.8923046683004615,100
19,Public Administration And Defence; Compulsory Social Security,Administrative Occupations,Not outsourced,213,184.82816073612292,612.0060211483758,605.9194709333703,228,196.80212682162318,93.91573339227519
19,Public Administration And Defence; Compulsory Social Security,Administrative Occupations,Outsourced,15,11.973966085500239,577.3300347861674,550.348117475266,228,196.80212682162318,6.084266607724804
19,Public Administration And Defence; Compulsory Social Security,Business And Public Service Associate Professionals,Not outsourced,57,47.79983013276296,734.7641271687505,723.6543348780464,60,49.768238040506915,96.04485112343771
19,Public Administration And Defence; Compulsory Social Security,Business And Public Service Associate Professionals,Outsourced,3,1.9684079077439556,823.6136689175363,811.8340841502912,60,49.768238040506915,3.95514887656229
19,Public Administration And Defence; Compulsory Social Security,"Business, Media And Public Service Professionals",Not outsourced,66,54.49173534720565,810.4171317223803,824.1525554825057,73,60.55228191039225,89.99121689227955
19,Public Administration And Defence; Compulsory Social Security,"Business, Media And Public Service Professionals",Outsourced,7,6.060546563186605,678.7415592387968,663.4552794641801,73,60.55228191039225,10.008783107720449
19,Public Administration And Defence; Compulsory Social Security,Caring Personal Service Occupations,Not outsourced,9,6.392143376007763,536.0411977354887,555.0205557685201,11,8.494627868211937,75.24924546639694
19,Public Administration And Defence; Compulsory Social Security,Caring Personal Service Occupations,Outsourced,2,2.102484492204175,706.8753836709637,712.0315971373616,11,8.494627868211937,24.75075453360306
19,Public Administration And Defence; Compulsory Social Security,Community And Civil Enforcement Occupations,Not outsourced,6,6.601298513006972,620.3959484346224,609.7317872279874,8,8.527474004393342,77.41212121674006
19,Public Administration And Defence; Compulsory Social Security,Community And Civil Enforcement Occupations,Outsourced,2,1.92617549138637,466.279926335175,455.08848690093794,8,8.527474004393342,22.58787878325993
19,Public Administration And Defence; Compulsory Social Security,Corporate Managers And Directors,Not outsourced,54,50.10835175633187,870.5143691880953,865.5958733594854,55,51.05682908294972,98.1423105514898
19,Public Administration And Defence; Compulsory Social Security,Corporate Managers And Directors,Outsourced,1,0.9484773266178472,859.4229588704726,859.4229588704726,55,51.05682908294972,1.8576894485102062
19,Public Administration And Defence; Compulsory Social Security,"Culture, Media And Sports Occupations",Not outsourced,4,2.974719147081119,601.1796807857581,601.8407350474097,4,2.974719147081119,100
19,Public Administration And Defence; Compulsory Social Security,Customer Service Occupations,Not outsourced,21,20.82434320343979,627.6671519190855,664.841548793308,23,22.830473518124748,91.21292726104728
19,Public Administration And Defence; Compulsory Social Security,Customer Service Occupations,Outsourced,2,2.006130314684958,521.025168815224,510.04943740810376,23,22.830473518124748,8.78707273895271
19,Public Administration And Defence; Compulsory Social Security,Elementary Administration And Service Occupations,Not outsourced,17,17.340041471570995,527.9359404903767,532.7507397114863,22,25.336517803747967,68.4389291609991
19,Public Administration And Defence; Compulsory Social Security,Elementary Administration And Service Occupations,Outsourced,5,7.99647633217697,593.9668508287292,464.42535719264674,22,25.336517803747967,31.561070839000898
19,Public Administration And Defence; Compulsory Social Security,Elementary Trades And Related Occupations,Not outsourced,1,0.7722766992973323,580.110497237569,580.110497237569,1,0.7722766992973323,100
19,Public Administration And Defence; Compulsory Social Security,Health And Social Care Associate Professionals,Not outsourced,23,21.180214815892786,616.4589505431446,569.9679220849897,25,23.331432724025444,90.77974364635803
