(Intercept),outsourcing_groupOutsourced,outsourcing_groupLikely agency,outsourcing_groupHigh indicators,(Intercept)_or,outsourcing_groupOutsourced_or,outsourcing_groupLikely agency_or,outsourcing_groupHigh indicators_or,(Intercept)_p,outsourcing_groupOutsourced_p,outsourcing_groupLikely agency_p,outsourcing_groupHigh indicators_p
-0.09301719388304602,0.2666729504846611,0.36844449032916965,0.7813094038850413,0.9111778334763513,1.3056133762760027,1.4454844000384452,2.1843305646833944,2.1183439814942417e-5,2.3399574485605257e-5,0.003397961560652085,1.2286696104979455e-9
-5.839267329301402,0.5345734223130402,-10.00857420225242,-9.02963823229806,0.0029109746305046613,1.706720038261257,4.5012325655080554e-5,1.1980582721190342e-4,0,0.43201774681893523,0,0
-4.337080948266003,-0.1716318928791014,-0.5705406489481287,-0.31562396647119323,0.013074638099012898,0.8422891687500816,0.5652197706029772,0.7293336525167877,0,0.6953401424385643,0.6034656036603816,0.7684080870048853
